cycle,games,decisive_games,avg_turns,avg_duration_secs,p0_success_avg,p1_success_avg,buffer_count,train_loss,policy_loss,value_loss
2,1,0,3.0000,0.7452,0.0000,0.0000,27,1.868798,1.170158,0.698984
