cycle,games,decisive_games,avg_turns,avg_duration_secs,p0_success_avg,p1_success_avg,buffer_count,train_loss,policy_loss,value_loss
1,1,0,1.0000,0.2524,0.0000,0.0000,2,1.842460,1.140413,0.702364
