iter,loss,avg_turns,p0_wins,p1_wins,buffer_size,bench_turns,bench_score,gen_time,train_time
iter,loss,avg_turns,p0_wins,p1_wins,buffer_size,bench_turns,bench_score,gen_time,train_time
147,2.7749,14.6,9,4,368525,0.0,0.0,17.5,14.3,0.1919,2.5830,0.001000,0.9345
148,2.7861,12.4,9,6,370345,0.0,0.0,14.1,14.0,0.1916,2.5945,0.001000,0.9341
149,2.7841,12.1,6,10,372190,0.0,0.0,14.2,14.0,0.1918,2.5923,0.001000,0.9337
150,2.7837,14.2,7,6,374261,14.8,3.9,16.7,14.3,0.1937,2.5901,0.001000,0.9333
151,2.7850,14.6,7,9,376374,0.0,0.0,15.8,14.3,0.1938,2.5912,0.001000,0.9328
152,2.7791,16.3,9,5,378626,0.0,0.0,16.7,14.3,0.1922,2.5869,0.001000,0.9324
153,2.7810,17.2,5,7,381010,0.0,0.0,19.0,14.3,0.1927,2.5883,0.001000,0.9320
154,2.7758,15.4,4,6,383156,0.0,0.0,18.2,14.3,0.1924,2.5834,0.001000,0.9315
155,2.7739,12.9,8,4,385038,0.0,0.0,15.7,14.3,0.1921,2.5819,0.001000,0.9311
156,2.7766,13.1,4,3,386841,0.0,0.0,15.1,14.0,0.1906,2.5860,0.001000,0.9307
157,2.7917,14.9,6,7,388958,0.0,0.0,16.3,14.3,0.1919,2.5998,0.001000,0.9303
158,2.7829,16.6,4,6,391239,0.0,0.0,19.6,14.3,0.1923,2.5906,0.001000,0.9298
159,2.7802,17.8,6,5,393697,0.0,0.0,19.8,14.3,0.1914,2.5888,0.001000,0.9294
160,2.7737,14.0,8,6,395791,16.4,3.9,17.8,14.3,0.1923,2.5815,0.001000,0.9290
161,2.7700,18.2,4,9,398310,0.0,0.0,20.5,14.3,0.1908,2.5791,0.001000,0.9285
162,2.7781,14.1,5,10,400395,0.0,0.0,15.3,14.3,0.1924,2.5857,0.001000,0.9281
163,2.7716,14.6,6,9,402587,0.0,0.0,18.0,14.3,0.1922,2.5794,0.001000,0.9277
164,2.7783,13.2,10,5,404587,0.0,0.0,15.3,14.3,0.1928,2.5854,0.001000,0.9273
165,2.7697,14.2,10,6,406725,0.0,0.0,17.7,14.3,0.1925,2.5771,0.001000,0.9268
166,2.7660,15.6,6,8,408960,0.0,0.0,17.5,14.3,0.1927,2.5733,0.001000,0.9264
167,2.7882,15.8,6,6,411177,0.0,0.0,17.7,14.3,0.1926,2.5956,0.001000,0.9260
168,2.7761,17.1,6,5,413526,0.0,0.0,18.6,14.3,0.1926,2.5836,0.001000,0.9256
169,2.7726,12.1,4,9,415292,0.0,0.0,14.0,14.0,0.1917,2.5809,0.001000,0.9251
170,2.7766,17.4,4,7,417717,13.9,3.7,19.3,14.3,0.1918,2.5848,0.001000,0.9247
171,2.7743,16.6,6,7,420050,0.0,0.0,18.9,14.3,0.1936,2.5807,0.000999,0.9243
172,2.7684,15.6,5,8,422267,0.0,0.0,18.6,14.3,0.1917,2.5767,0.000999,0.9238
173,2.7713,16.5,6,6,424586,0.0,0.0,17.7,14.3,0.1913,2.5800,0.000999,0.9234
174,2.7742,14.3,5,9,426653,0.0,0.0,17.9,14.3,0.1918,2.5824,0.000999,0.9230
175,2.7729,12.6,5,10,428641,0.0,0.0,16.8,14.3,0.1917,2.5812,0.000999,0.9226
